"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"11:23:30.2083629 PM","charles.exe","1800","CloseFile","C:\Users\hoang\Desktop\4069\Tutorial2\Tutorial2\charles.exe","SUCCESS",""
"11:23:30.2085831 PM","charles.exe","1800","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value, Enumerate Sub Keys"
"11:23:30.2085936 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"11:23:30.2086038 PM","charles.exe","1800","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.2086113 PM","charles.exe","1800","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\ResourcePolicies","NAME NOT FOUND","Length: 24"
"11:23:30.2086220 PM","charles.exe","1800","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS",""
"11:23:30.2087593 PM","charles.exe","1800","CloseFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS",""
"11:23:30.2089226 PM","charles.exe","1800","CreateFile","C:\Users\hoang\Desktop\4069\Tutorial2\Tutorial2\charles.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"11:23:30.2089593 PM","charles.exe","1800","RegOpenKey","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","Desired Access: Query Value"
"11:23:30.2089756 PM","charles.exe","1800","RegSetInfoKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.2089870 PM","charles.exe","1800","RegQueryValue","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders\Cache","SUCCESS","Type: REG_SZ, Length: 114, Data: C:\Users\hoang\AppData\Local\Microsoft\Windows\INetCache"
"11:23:30.2090001 PM","charles.exe","1800","RegCloseKey","HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders","SUCCESS",""
"11:23:30.2090136 PM","charles.exe","1800","QuerySecurityFile","C:\Users\hoang\Desktop\4069\Tutorial2\Tutorial2\charles.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label, Attribute, Process Trust Label, 0x100"
"11:23:30.2090714 PM","charles.exe","1800","CreateFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"11:23:30.2091007 PM","charles.exe","1800","QueryBasicInformationFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS","CreationTime: 1/7/2021 12:47:58 PM, LastAccessTime: 2/6/2021 11:23:30 PM, LastWriteTime: 1/7/2021 12:47:58 PM, ChangeTime: 1/9/2021 11:31:07 PM, FileAttributes: A"
"11:23:30.2091091 PM","charles.exe","1800","CloseFile","C:\Windows\apppatch\sysmain.sdb","SUCCESS",""
"11:23:30.2091351 PM","charles.exe","1800","QueryBasicInformationFile","C:\Users\hoang\Desktop\4069\Tutorial2\Tutorial2\charles.exe","SUCCESS","CreationTime: 1/31/2021 6:34:15 PM, LastAccessTime: 2/6/2021 11:23:30 PM, LastWriteTime: 1/2/2020 4:49:28 AM, ChangeTime: 1/31/2021 6:34:15 PM, FileAttributes: A"
"11:23:30.2091537 PM","charles.exe","1800","CloseFile","C:\Users\hoang\Desktop\4069\Tutorial2\Tutorial2\charles.exe","SUCCESS",""
"11:23:30.2091820 PM","charles.exe","1800","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Disable8And16BitMitigation","NAME NOT FOUND","Desired Access: Read"
"11:23:30.2092424 PM","charles.exe","1800","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Query Value"
"11:23:30.2092560 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Query Value"
"11:23:30.2092670 PM","charles.exe","1800","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.2092746 PM","charles.exe","1800","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\EMPTY","NAME NOT FOUND","Length: 120"
"11:23:30.2092873 PM","charles.exe","1800","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\EMPTY","NAME NOT FOUND","Length: 120"
"11:23:30.2093302 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\NLS\Language","REPARSE","Desired Access: Read"
"11:23:30.2093393 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\NLS\Language","SUCCESS","Desired Access: Read"
"11:23:30.2093529 PM","charles.exe","1800","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Nls\Language","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.2093847 PM","charles.exe","1800","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\Language\InstallLanguageFallback","NAME NOT FOUND","Length: 16"
"11:23:30.2093963 PM","charles.exe","1800","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\Language","SUCCESS",""
"11:23:30.2094108 PM","charles.exe","1800","RegOpenKey","HKLM\OSDATA\System\CurrentControlSet\Control\MUI\UILanguages","NAME NOT FOUND","Desired Access: Read"
"11:23:30.2094249 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","REPARSE","Desired Access: Read"
"11:23:30.2094334 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Desired Access: Read"
"11:23:30.2094430 PM","charles.exe","1800","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.2094506 PM","charles.exe","1800","RegEnumKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Index: 0, Name: en-US"
"11:23:30.2094651 PM","charles.exe","1800","RegQueryKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"11:23:30.2094733 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-US","SUCCESS","Desired Access: Read"
"11:23:30.2094826 PM","charles.exe","1800","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-US\Type","SUCCESS","Type: REG_DWORD, Length: 4, Data: 273"
"11:23:30.2094967 PM","charles.exe","1800","RegQueryValue","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-US\AlternateCodePage","NAME NOT FOUND","Length: 12"
"11:23:30.2095063 PM","charles.exe","1800","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\en-US","SUCCESS",""
"11:23:30.2095143 PM","charles.exe","1800","RegEnumKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","NO MORE ENTRIES","Index: 1, Length: 512"
"11:23:30.2095230 PM","charles.exe","1800","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages","SUCCESS",""
"11:23:30.2095358 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\PendingDelete","REPARSE","Desired Access: Read"
"11:23:30.2095447 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\UILanguages\PendingDelete","NAME NOT FOUND","Desired Access: Read"
"11:23:30.2095651 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read"
"11:23:30.2095742 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"11:23:30.2095890 PM","charles.exe","1800","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"11:23:30.2096032 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.2096101 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.2096240 PM","charles.exe","1800","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached\MachineLanguageConfiguration","NAME NOT FOUND","Desired Access: Read"
"11:23:30.2096417 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","REPARSE","Desired Access: Read"
"11:23:30.2096540 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","SUCCESS","Desired Access: Read"
"11:23:30.2096639 PM","charles.exe","1800","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.2096713 PM","charles.exe","1800","RegEnumValue","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","NO MORE ENTRIES","Index: 0, Length: 512"
"11:23:30.2096806 PM","charles.exe","1800","RegCloseKey","HKLM\System\CurrentControlSet\Control\MUI\Settings\LanguageConfiguration","SUCCESS",""
"11:23:30.2096881 PM","charles.exe","1800","RegCloseKey","HKCU","SUCCESS",""
"11:23:30.2097034 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read"
"11:23:30.2097120 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"11:23:30.2097256 PM","charles.exe","1800","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"11:23:30.2097384 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.2097449 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.2097581 PM","charles.exe","1800","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"11:23:30.2097698 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.2097762 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.2097888 PM","charles.exe","1800","RegOpenKey","HKCU\Control Panel\Desktop\LanguageConfiguration","NAME NOT FOUND","Desired Access: Read"
"11:23:30.2097986 PM","charles.exe","1800","RegCloseKey","HKCU","SUCCESS",""
"11:23:30.2098125 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read"
"11:23:30.2098505 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"11:23:30.2098662 PM","charles.exe","1800","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"11:23:30.2098794 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.2098860 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.2099027 PM","charles.exe","1800","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"11:23:30.2099140 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.2099240 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.2099362 PM","charles.exe","1800","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"11:23:30.2099448 PM","charles.exe","1800","RegSetInfoKey","HKCU\Control Panel\Desktop","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.2099523 PM","charles.exe","1800","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","BUFFER OVERFLOW","Length: 12"
"11:23:30.2099637 PM","charles.exe","1800","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","SUCCESS","Type: REG_MULTI_SZ, Length: 14, Data: en-US"
"11:23:30.2099766 PM","charles.exe","1800","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS",""
"11:23:30.2099841 PM","charles.exe","1800","RegCloseKey","HKCU","SUCCESS",""
"11:23:30.2099979 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read"
"11:23:30.2100065 PM","charles.exe","1800","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"11:23:30.2100198 PM","charles.exe","1800","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"11:23:30.2100323 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"11:23:30.2100388 PM","charles.exe","1800","RegQueryKey","HKCU","SUCCESS","Query: Name"
"11:23:30.2100512 PM","charles.exe","1800","RegOpenKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","Desired Access: Read"
"11:23:30.2100621 PM","charles.exe","1800","RegSetInfoKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.2100692 PM","charles.exe","1800","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","BUFFER OVERFLOW","Length: 12"
"11:23:30.2100777 PM","charles.exe","1800","RegQueryValue","HKCU\Control Panel\Desktop\MuiCached\MachinePreferredUILanguages","SUCCESS","Type: REG_MULTI_SZ, Length: 12, Data: en-US"
"11:23:30.2100879 PM","charles.exe","1800","RegCloseKey","HKCU\Control Panel\Desktop\MuiCached","SUCCESS",""
"11:23:30.2100952 PM","charles.exe","1800","RegCloseKey","HKCU","SUCCESS",""
"11:23:30.2104519 PM","charles.exe","1800","Load Image","C:\Windows\SysWOW64\user32.dll","SUCCESS","Image Base: 0x76700000, Image Size: 0x196000"
"11:23:30.2105384 PM","charles.exe","1800","Load Image","C:\Windows\SysWOW64\win32u.dll","SUCCESS","Image Base: 0x76f20000, Image Size: 0x18000"
"11:23:30.2107880 PM","charles.exe","1800","Thread Create","","SUCCESS","Thread ID: 1936"
"11:23:30.2109002 PM","charles.exe","1800","Load Image","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","Image Base: 0x74e10000, Image Size: 0x23000"
"11:23:30.2109893 PM","charles.exe","1800","Load Image","C:\Windows\SysWOW64\gdi32full.dll","SUCCESS","Image Base: 0x75fb0000, Image Size: 0xdb000"
"11:23:30.2110695 PM","charles.exe","1800","Load Image","C:\Windows\SysWOW64\msvcp_win.dll","SUCCESS","Image Base: 0x76a10000, Image Size: 0x7b000"
"11:23:30.2111492 PM","charles.exe","1800","Load Image","C:\Windows\SysWOW64\ucrtbase.dll","SUCCESS","Image Base: 0x75e90000, Image Size: 0x120000"
"11:23:30.2112883 PM","charles.exe","1800","Load Image","C:\Windows\SysWOW64\advapi32.dll","SUCCESS","Image Base: 0x76e10000, Image Size: 0x7a000"
"11:23:30.2115906 PM","charles.exe","1800","Load Image","C:\Windows\SysWOW64\msvcrt.dll","SUCCESS","Image Base: 0x75880000, Image Size: 0xbf000"
"11:23:30.2116832 PM","charles.exe","1800","Load Image","C:\Windows\SysWOW64\sechost.dll","SUCCESS","Image Base: 0x76530000, Image Size: 0x76000"
"11:23:30.2117657 PM","charles.exe","1800","Load Image","C:\Windows\SysWOW64\rpcrt4.dll","SUCCESS","Image Base: 0x757c0000, Image Size: 0xc0000"
"11:23:30.2119045 PM","charles.exe","1800","Load Image","C:\Windows\SysWOW64\shell32.dll","SUCCESS","Image Base: 0x74fc0000, Image Size: 0x5b3000"
"11:23:30.2120399 PM","charles.exe","1800","Load Image","C:\Windows\SysWOW64\shlwapi.dll","SUCCESS","Image Base: 0x768a0000, Image Size: 0x45000"
"11:23:30.2121437 PM","charles.exe","1800","Load Image","C:\Windows\SysWOW64\ws2_32.dll","SUCCESS","Image Base: 0x76690000, Image Size: 0x63000"
"11:23:30.2122159 PM","charles.exe","1800","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\SideBySide\AssemblyStorageRoots","NAME NOT FOUND","Desired Access: Enumerate Sub Keys"
"11:23:30.2123727 PM","charles.exe","1800","CreateFile","C:\Users\hoang\Desktop\4069\Tutorial2\Tutorial2\charles.exe.Local","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"11:23:30.2124551 PM","charles.exe","1800","CreateFile","C:\Windows\WinSxS\x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.685_none_4299dbb28a92ae3e","SUCCESS","Desired Access: Execute/Traverse, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, AllocationSize: n/a, OpenResult: Opened"
"11:23:30.2131805 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","REPARSE","Desired Access: Query Value"
"11:23:30.2131929 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","Desired Access: Query Value"
"11:23:30.2132065 PM","charles.exe","1800","RegSetInfoKey","HKLM\System\CurrentControlSet\Control\Session Manager","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"11:23:30.2132147 PM","charles.exe","1800","RegQueryValue","HKLM\System\CurrentControlSet\Control\Session Manager\SafeDllSearchMode","NAME NOT FOUND","Length: 16"
"11:23:30.2133651 PM","charles.exe","1800","CreateFile","C:\Users\hoang\Desktop\4069\Tutorial2\Tutorial2\MSVCP60.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"11:23:30.2134807 PM","charles.exe","1800","CreateFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:23:30.2165121 PM","charles.exe","1800","QueryBasicInformationFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS","CreationTime: 12/7/2019 1:09:25 AM, LastAccessTime: 1/6/2021 10:14:11 PM, LastWriteTime: 12/7/2019 1:09:25 AM, ChangeTime: 1/7/2021 12:49:22 PM, FileAttributes: A"
"11:23:30.2165210 PM","charles.exe","1800","CloseFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS",""
"11:23:30.2167234 PM","charles.exe","1800","CreateFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"11:23:30.2167749 PM","charles.exe","1800","CreateFileMapping","C:\Windows\SysWOW64\msvcp60.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READWRITE|PAGE_NOCACHE"
"11:23:30.2167854 PM","charles.exe","1800","QueryStandardInformationFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS","AllocationSize: 446,464, EndOfFile: 445,952, NumberOfLinks: 2, DeletePending: False, Directory: False"
"11:23:30.2167984 PM","charles.exe","1800","ReadFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS","Offset: 0, Length: 4,096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:23:30.2304891 PM","charles.exe","1800","ReadFile","C:\Windows\SysWOW64\msvcp60.dll","SUCCESS","Offset: 21,504, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"11:23:30.2459155 PM","charles.exe","1800","RegOpenKey","HKLM\System\CurrentControlSet\Control\CI","REPARSE","Desired Access: Read"
